,address,bathrooms,building_subtype,building_type,conservation_state,date,discount,floor_elevator,is_new_construction,link,price,realestate,realestate_id,rooms,sqft_m2,neighbourhood,neighb_meanprice
6794,"Avenida de Sarrià, Barri de les Corts",2,Flat,Flat,0,2020-10-28,150,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/157437860/d,1650.0,PIA,9202765555245,3,120,les corts,1097.2385437589671
6795,"Carrer de Gabriel y Galán, El Clot",2,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/157437859/d,1150.0,PIA,9202765555245,4,110,el clot,856.5420833333334
6796,"N´aglà, Barri Gòtic",1,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/157437856/d,850.0,PIA,9202765555245,1,45,el barri gòtic,1097.2901235955055
6797,"Florencia, El Guinardó",3,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-parking-terraza-trastero-ascensor-amueblado/157437855/d,2300.0,PIA,9202765555245,5,226,el guinardó,819.047778801843
6798,"Travessera de Les Corts, Barri de les Corts",2,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-parking-terraza-ascensor-amueblado/157437854/d,1400.0,PIA,9202765555245,3,120,les corts,1097.2385437589671
6799,"Carrer D´aragó, Dreta de l'Eixample",1,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157437850/d,1500.0,PIA,9202765555245,1,60,la dreta de l'eixample,1307.6168415984594
6800,"D´en Serra, Barri Gòtic",1,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-amueblado/157437849/d,1100.0,PIA,9202765555245,3,57,el barri gòtic,1097.2901235955055
6801,"Putxet, El Putget i el Farró",1,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor/157437845/d,1000.0,PIA,9202765555245,2,48,el putxet i el farró,1086.4194394618835
6802,"Boqueria, Barri Gòtic",1,Apartment,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157437836/d,975.0,PIA,9202765555245,2,70,el barri gòtic,1097.2901235955055
6803,"N´agla, Barri Gòtic",1,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor-amueblado/157437832/d,700.0,PIA,9202765555245,1,35,el barri gòtic,1097.2901235955055
6804,Pedralbes,3,Attic,Flat,0,2020-10-28,200,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/157437813/d,2200.0,VIP PISOS,9202751532564,3,180,pedralbes,1860.558980392157
6805,"Comerç, 15, Sant Pere, Sta. Caterina i la Ribera",2,Flat,Flat,0,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-trastero-ascensor-no-amueblado/157437801/d,1500.0,BOSEN,9202751315612,5,130,"sant pere, santa caterina i la ribera",996.3534925373137
6806,"Rambla Catalunya, Dreta de l'Eixample",2,Flat,Flat,0,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/157437761/d,1200.0,CAFUR,9202764178856,3,90,la dreta de l'eixample,1307.6168415984594
6807,Sant Gervasi- Galvany,3,Flat,Flat,0,2020-10-28,250,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/156937563/d,1850.0,Zoe Real Estate Barcelona,9202752916563,5,175,sant gervasi - galvany,1397.2730045095827
6808,"Travessera de Dalt, La Salut",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/157253405/d,1600.0,Zoe Real Estate Barcelona,9202752916563,4,116,la salut,918.3093556701033
6809,"Carrer de Plutó, La Teixonera",1,Flat,Flat,3,2020-10-28,25,0,False,/es/alquiler/vivienda/barcelona-capital/la-teixonera/157437291/d,600.0,CASTELL APARTAMENTS,9202754444465,2,44,la teixonera,738.8725605536332
6810,"Bilbao, Provençals del Poblenou",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157437151/d,1000.0,TUKSA,9202751261817,2,63,el poblenou,1004.7234905660374
6811,"Carrer Malats, 106, Sant Andreu del Palomar",1,Flat,Flat,0,2020-10-28,84,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor/157437120/d,700.0,FINQUES CAMPANYÁ,9202765564622,2,53,sant andreu,805.2883028720626
6812,Sagrada Família,1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor/157436940/d,790.0,CATALUNYA ASSESSORS I TAXADORS SL,9202765443499,1,51,la sagrada família,960.2126757713706
6813,El Putget i el Farró,1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/157436861/d,880.0,CATALUNYA ASSESSORS I TAXADORS SL,9202765443499,1,51,el putxet i el farró,1086.4194394618835
6814,"Calle Sicilia, Fort Pienc",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/157436645/d,1100.0,RS GROUP,9202759306905,2,65,el fort pienc,1012.4123601398601
6815,"Carrer de Muntaner, 140, L'Antiga Esquerra de l'Eixample",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-trastero-ascensor-amueblado-television/157436236/d,1500.0,ABC,9202763509574,4,105,l'antiga esquerra de l'eixample,1162.3216295594511
6816,El Poble Sec - Parc de Montjuïc,1,Flat,Flat,0,2020-10-28,70,0,False,/es/alquiler/vivienda/barcelona-capital/el-poble-sec---parc-de-montjuic/157436145/d,795.0,FIN-PER,9202762973330,2,55,el poble sec - aei parc montjuïc,837.0538047655649
6817,"Plaza Avda Madrid, Sants",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor-amueblado-se-aceptan-mascotas/157507129/d,1080.0,Particular,9202750520561,3,90,sants,877.7885151933701
6818,"Passeig de Sant Joan, Fort Pienc",2,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion/157491511/d,2600.0,AREA CASA,9202752570036,4,130,el fort pienc,1012.4123601398601
6819,"Carrer de Calaf, Sant Gervasi- Galvany",1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157491509/d,2500.0,AREA CASA,9202752570036,1,85,sant gervasi - galvany,1397.2730045095827
6820,"Carrer D'en Bot, Barri Gòtic",1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/157491508/d,875.0,AREA CASA,9202752570036,1,35,el barri gòtic,1097.2901235955055
6821,"Carrer de Nàpols, Dreta de l'Eixample",1,Flat,Flat,0,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor/157169334/d,1100.0,A.S. GESTIÓ D´IMMOBLES ,9202761641324,3,65,la dreta de l'eixample,1307.6168415984594
6822,"Carrer D'en Grassot, El Camp d'en Grassot i Gràcia Nova",2,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157491500/d,1100.0,AREA CASA,9202752570036,2,60,el camp d'en grassot i gràcia nova,983.3577308917196
6823,"Carrer del Telègraf, El Guinardó",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor/157197928/d,900.0,A.S. GESTIÓ D´IMMOBLES ,9202761641324,1,47,el guinardó,819.047778801843
6824,Dreta de l'Eixample,2,Flat,Flat,0,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/157433486/d,1100.0,IBUSA,943003002669,3,94,la dreta de l'eixample,1307.6168415984594
6825,"Carrer de la Reina Cristina, Sant Pere, Sta. Caterina i la Ribera",2,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157491499/d,3300.0,AREA CASA,9202752570036,2,75,"sant pere, santa caterina i la ribera",996.3534925373137
6826,"Passatge de Prunera, El Poble Sec - Parc de Montjuïc",1,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado-television/157433148/d,650.0,JAUME AVIA ASSESSORS,9202752803547,2,49,el poble sec - aei parc montjuïc,837.0538047655649
6827,"Carrer de Sancho de Ávila, El Poblenou",1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157491491/d,1600.0,AREA CASA,9202752570036,2,75,el poblenou,1004.7234905660374
6828,"Carrer de Gustavo Bécquer, Vallcarca i els Penitents",2,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion/157491487/d,2000.0,AREA CASA,9202752570036,3,89,vallcarca i els penitents,972.2207885304657
6829,"Carrer del Rosselló, 219, L'Antiga Esquerra de l'Eixample",2,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/157433097/d,1750.0,FINCAS PONSA,9202753774485,3,135,l'antiga esquerra de l'eixample,1162.3216295594511
6830,"Carrer de Calaf, Sant Gervasi- Galvany",1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion/157491486/d,2000.0,AREA CASA,9202752570036,2,80,sant gervasi - galvany,1397.2730045095827
6831,"Carrer Valencia, El Clot",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157432948/d,950.0,"Fincas Bustillo, Sl",9202765489197,2,75,el clot,856.5420833333334
6832,"Carrer de Felip II, Navas",2,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157491485/d,1450.0,AREA CASA,9202752570036,4,90,navas,853.360618336887
6833,"Carrer Alcalde de Mostoles (l´), El Baix Guinardó",1,Flat,Flat,0,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157432935/d,900.0,"Fincas Bustillo, Sl",9202765489197,3,90,el baix guinardó,882.0107850707849
6834,"Carrer del Bruc, Dreta de l'Eixample",2,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157491483/d,3300.0,AREA CASA,9202752570036,2,120,la dreta de l'eixample,1307.6168415984594
6835,"Passatge D'isabel, Vallcarca i els Penitents",1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157491474/d,4500.0,AREA CASA,9202752570036,2,100,vallcarca i els penitents,972.2207885304657
6836,"Carrer Ruiz de Padron, El Camp de l'Arpa del Clot",1,Flat,Flat,0,2020-10-28,60,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/157432932/d,690.0,"Fincas Bustillo, Sl",9202765489197,1,65,el camp de l'arpa del clot,855.9956912442399
6837,"Carrer de Prats de Molló, Sant Gervasi- Galvany",1,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-parking-television-internet/157432781/d,1400.0,MY SPACE BARCELONA,9202754556539,2,70,sant gervasi - galvany,1397.2730045095827
6838,"Avinguda de Madrid, La Maternitat i Sant Ramon",2,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157491457/d,1400.0,AREA CASA,9202752570036,4,110,la maternitat i sant ramon,1009.2089093702002
6839,L'Antiga Esquerra de l'Eixample,1,Flat,Flat,0,2020-10-28,250,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157491455/d,1250.0,AREA CASA,9202752570036,3,90,l'antiga esquerra de l'eixample,1162.3216295594511
6840,"Carrer de la Ciutat de Granada, 78, El Poblenou",1,Flat,Flat,2,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/no-amueblado/157432736/d,860.0,FINCAS BORRELL,9202752482591,2,80,el poblenou,1004.7234905660374
6841,"Carrer de L'almirall Churruca, La Barceloneta",3,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/157432548/d,1430.0,MY SPACE BARCELONA,9202754556539,2,75,la barceloneta,895.8970389610392
6842,"Passatge D'isabel, Vallcarca i els Penitents",1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157491454/d,2900.0,AREA CASA,9202752570036,1,70,vallcarca i els penitents,972.2207885304657
6843,"Carrer Còrsega, Dreta de l'Eixample",2,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157491453/d,2200.0,AREA CASA,9202752570036,3,100,la dreta de l'eixample,1307.6168415984594
6844,"Felip II, Vilapicina i la Torre Llobeta",1,Flat,Flat,0,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor/157432484/d,1200.0,PRONTOPISO,9202759204462,3,115,vilapicina i la torre llobeta,781.727345890411
6845,Barri de les Corts,2,Flat,Flat,0,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/157432482/d,1900.0,Zoe Real Estate Barcelona,9202752916563,3,128,les corts,1097.2385437589671
6846,"Passatge de Sant Joan de Malta, Provençals del Poblenou",2,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/157491448/d,2300.0,AREA CASA,9202752570036,3,120,el poblenou,1004.7234905660374
6847,"Carrer de Ballester, El Putget i el Farró",3,Duplex,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-zona-comunitaria-ascensor-amueblado-parking-television-internet-piscina/157432136/d,1500.0,MY SPACE BARCELONA,9202754556539,3,140,el putxet i el farró,1086.4194394618835
6848,"Collblanc, La Maternitat i Sant Ramon",1,Flat,Flat,2,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion/157455157/d,880.0,FINCAS GARVI,9202752708606,3,53,la maternitat i sant ramon,1009.2089093702002
6849,"Carrer del Dos de Maig, Sagrada Família",2,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion/157491441/d,1400.0,AREA CASA,9202752570036,3,160,la sagrada família,960.2126757713706
6850,"Carrer del Tragí, Sant Pere, Sta. Caterina i la Ribera",2,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157432076/d,1150.0,AREA CASA,9202752570036,2,55,"sant pere, santa caterina i la ribera",996.3534925373137
6851,"Carrer de Balmes, Sant Gervasi- Galvany",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-no-amueblado/157443014/d,1250.0,URBENORTE CATALUNYA,900140000217,2,80,sant gervasi - galvany,1397.2730045095827
6852,"Carrer de Sant Miquel, La Barceloneta",1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157491438/d,1050.0,AREA CASA,9202752570036,1,35,la barceloneta,895.8970389610392
6853,"Carrer de Sant Pere Mitjà, Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,2,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/156823081/d,795.0,RIA REAL ESTATE,9202756235058,1,36,"sant pere, santa caterina i la ribera",996.3534925373137
6854,"Carrer de Provença, L'Antiga Esquerra de l'Eixample",1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-no-amueblado/157383692/d,1200.0,URBENORTE CATALUNYA,900140000217,2,50,l'antiga esquerra de l'eixample,1162.3216295594511
6855,"Carrer de Ramon Rocafull, El Carmel",1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157491433/d,1100.0,AREA CASA,9202752570036,3,69,el carmel,685.0980307262568
6856,"Carrer de Fàtima, 4, Horta",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/amueblado/157431269/d,745.0,,9202764385804,3,70,horta,782.93826709062
6857,"Balmes, Sant Gervasi- Galvany",2,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-no-amueblado/157375881/d,1350.0,URBENORTE CATALUNYA,900140000217,3,90,sant gervasi - galvany,1397.2730045095827
6858,"Carrer de Lepant, Sagrada Família",2,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/157491431/d,1450.0,AREA CASA,9202752570036,4,95,la sagrada família,960.2126757713706
6859,"Torrent de Les Flors, Vila de Gràcia",1,Flat,Flat,0,2020-10-28,30,0,False,/es/alquiler/vivienda/barcelona-capital/vila-de-gracia/157430756/d,650.0,FINQUES OLLE,9202751333399,1,39,la vila de gràcia,962.9541871737514
6860,"Passeig de Sant Joan, Dreta de l'Eixample",2,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-se-aceptan-mascotas/157430623/d,1800.0,"Jaime De Sicart Y Cía, Cb",9202765521644,3,136,la dreta de l'eixample,1307.6168415984594
6861,"Carrer de Villarroel, L'Antiga Esquerra de l'Eixample",2,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/157123545/d,1450.0,IMOPARTNER,9202753491050,2,100,l'antiga esquerra de l'eixample,1162.3216295594511
6862,"Gran Via de Les Corts Catalanes, La Nova Esquerra de l'Eixample",2,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157491427/d,2600.0,AREA CASA,9202752570036,3,145,la nova esquerra de l'eixample,1053.832392665474
6863,"Carrer de Pi I Margall, El Camp d'en Grassot i Gràcia Nova",1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-jardin-terraza-ascensor-amueblado/157418001/d,1550.0,,9202765578615,2,85,el camp d'en grassot i gràcia nova,983.3577308917196
6864,"Caravel.la la Niña, Barri de les Corts",2,Flat,Flat,0,2020-10-28,157,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-ascensor-no-amueblado/157430326/d,2100.0,FINQUES TEBE,9202753018518,4,147,les corts,1097.2385437589671
6865,Sagrada Família,1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157454965/d,1100.0,Ohh My House,9202765465801,3,84,la sagrada família,960.2126757713706
6866,"Portaferrissa, 30, Barri Gòtic",1,Flat,Flat,2,2020-10-28,225,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado-television-internet/156899108/d,750.0,BCN LIVING,9202751969010,2,60,el barri gòtic,1097.2901235955055
6867,"Carrer de Jaume Fabra, El Poble Sec - Parc de Montjuïc",1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157491424/d,1050.0,AREA CASA,9202752570036,2,73,el poble sec - aei parc montjuïc,837.0538047655649
6868,La Barceloneta,1,Flat,Flat,0,2020-10-28,155,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-amueblado-se-aceptan-mascotas/156073818/d,795.0,SH BARCELONA,9202752325093,2,35,la barceloneta,895.8970389610392
6869,"Ronda de Sant Antoni, 78, El Raval",1,Flat,Flat,0,2020-10-28,65,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157454935/d,750.0,Compraventabarcelona by Fincas Gonseni,9202752580661,1,55,el raval,850.1123431829961
6870,"Carrer de Sardenya, Sagrada Família",2,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-zona-comunitaria-ascensor-amueblado-television-se-aceptan-mascotas-internet/157411699/d,1900.0,BLAU PROPERTIES,9202761076855,3,90,la sagrada família,960.2126757713706
6871,"Calle Pamplona, El Parc i la Llacuna del Poblenou",1,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/156691567/d,1200.0,Homequality,9202765132355,3,74,el parc i la llacuna del poblenou,1014.724459770115
6872,"Carrer de Puig I Cadafalch, 11, Montbau",1,Flat,Flat,2,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-amueblado-television/157454883/d,850.0,HECTOR ORELLANA,9202765049545,3,90,montbau,793.9261016949151
6873,"Avinguda del Paral.lel, El Poble Sec - Parc de Montjuïc",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado-television-internet/157409300/d,1550.0,SQM03,9202756919811,3,70,el poble sec - aei parc montjuïc,837.0538047655649
6874,"Calle Sant Antoni Abat, 14, El Raval",1,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/156691590/d,1200.0,Homequality,9202765132355,3,70,el raval,850.1123431829961
